name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Enterococcus sp. DIV1304_2	2774706	S	143	222	365	0.00001
Enterococcus sp. AZ089	2774693	S	31	246	277	0.00001
Enterococcus sp. DIV1368b	2774711	S	26	40	66	0.00000
Enterococcus sp. DIV0836a	2775020	S	15	471	486	0.00001
Enterococcus sp. FDAARGOS_375	2060307	S	14	69	83	0.00000
Enterococcus sp. LX10	2920934	S	10	182	192	0.00001
Candidatus Enterococcus dunnyi	1834192	S	38642	6030	44672	0.00132
Enterococcus durans	53345	S	28577	22515	51092	0.00151
Candidatus Enterococcus lowellii	2230877	S	20648	2511	23159	0.00068
Enterococcus saigonensis	1805431	S	16750	45574	62324	0.00184
Candidatus Enterococcus palustris	1834189	S	14496	843	15339	0.00045
Enterococcus cecorum	44008	S	13832	6478	20310	0.00060
Enterococcus rotai	118060	S	10814	747	11561	0.00034
Candidatus Enterococcus clewellii	1834193	S	10353	508	10861	0.00032
Enterococcus alishanensis	1303817	S	10234	2343	12577	0.00037
Enterococcus faecalis	1351	S	10085	156571	166656	0.00493
Enterococcus mundtii	53346	S	9999	8438	18437	0.00055
Enterococcus faecium	1352	S	9880	249131	259011	0.00766
Enterococcus raffinosus	71452	S	9095	3180	12275	0.00036
Enterococcus saccharolyticus	41997	S	8921	13565	22486	0.00066
Enterococcus avium	33945	S	5995	3784	9779	0.00029
Enterococcus bulliens	1665476	S	5746	2005	7751	0.00023
Enterococcus montenegrensis	3031993	S	5328	1838	7166	0.00021
Enterococcus gilvus	160453	S	5153	1619	6772	0.00020
Enterococcus dispar	44009	S	2780	2099	4879	0.00014
Enterococcus devriesei	319970	S	2581	1146	3727	0.00011
Enterococcus hirae	1354	S	1613	10657	12270	0.00036
Candidatus Enterococcus lemimoniae	1834167	S	1476	142	1618	0.00005
Enterococcus wangshanyuanii	2005703	S	1048	48	1096	0.00003
Candidatus Enterococcus mangumiae	2230878	S	1025	135	1160	0.00003
Enterococcus innesii	2839759	S	1016	1380	2396	0.00007
Enterococcus casseliflavus	37734	S	196	786	982	0.00003
Enterococcus lactis	357441	S	68	1072	1140	0.00003
Enterococcus gallinarum	1353	S	15	87	102	0.00000
Vagococcus sp. CY52-2	2925838	S	23942	12311	36253	0.00107
Vagococcus sp. JNUCC 83	3469799	S	11484	1994	13478	0.00040
Vagococcus penaei	633807	S	21156	3770	24926	0.00074
Vagococcus carniphilus	218144	S	17133	13381	30514	0.00090
Vagococcus lutrae	81947	S	16413	14887	31300	0.00093
Vagococcus fluvialis	2738	S	13983	8445	22428	0.00066
Vagococcus intermedius	2991418	S	12314	3193	15507	0.00046
Vagococcus hydrophili	2714947	S	12283	1616	13899	0.00041
Vagococcus coleopterorum	2714946	S	12045	1757	13802	0.00041
Vagococcus luciliae	2920380	S	8433	2728	11161	0.00033
Vagococcus zengguangii	2571750	S	7022	1332	8354	0.00025
Vagococcus xieshaowenii	2562451	S	6860	4335	11195	0.00033
Vagococcus teuberi	519472	S	5727	2434	8161	0.00024
Vagococcus jeotgali	3109030	S	4518	1456	5974	0.00018
Vagococcus salmoninarum	2739	S	3873	654	4527	0.00013
Tetragenococcus halophilus	51669	S	36269	55284	91553	0.00271
Tetragenococcus osmophilus	526944	S	10305	24583	34888	0.00103
Tetragenococcus koreensis	290335	S	4838	2750	7588	0.00022
Melissococcus plutonius	33970	S	16090	827	16917	0.00050
Streptococcus danieliae	747656	S	34778	1463	36241	0.00107
Streptococcus gordonii	1302	S	19285	4105	23390	0.00069
Streptococcus intermedius	1338	S	7969	3719	11688	0.00035
Streptococcus constellatus	76860	S	2513	8594	11107	0.00033
Streptococcus anginosus	1328	S	1302	2600	3902	0.00012
Streptococcus sp. DTU_2020_1001019_1_SI_AUS_MUR_006	3077584	S	1162	1562	2724	0.00008
Streptococcus sp. Marseille-Q3533	2759692	S	490	412	902	0.00003
Streptococcus sp. A12	1759399	S	435	466	901	0.00003
Streptococcus sp. KHUD_011	3157334	S	347	819	1166	0.00003
Streptococcus sp. KHUD_014	3434353	S	328	428	756	0.00002
Streptococcus sp. HSISS2	1316411	S	272	3190	3462	0.00010
Streptococcus sp. oral taxon 061	712623	S	136	264	400	0.00001
Streptococcus sp. KHUD_017	3466459	S	128	271	399	0.00001
Streptococcus sp. oral taxon 431	712633	S	127	210	337	0.00001
Streptococcus sp. KHUD_013	3413147	S	98	228	326	0.00001
Streptococcus sp. LPB0220	2610896	S	72	162	234	0.00001
Streptococcus sp. 116-D4	2598453	S	41	82	123	0.00000
Streptococcus sp. SN-1	3074854	S	30	81	111	0.00000
Streptococcus sp. NPS 308	1902136	S	22	32	54	0.00000
Streptococcus sp. ZY1909104	3233335	S	22	29	51	0.00000
Streptococcus sp. CP1998	3238303	S	20	60	80	0.00000
Streptococcus sp. ZY19097	3231906	S	19	163	182	0.00001
Streptococcus sp. KS 6	2598457	S	16	1581	1597	0.00005
Streptococcus sobrinus	1310	S	11180	637	11817	0.00035
Streptococcus uberis	1349	S	9288	1156	10444	0.00031
Streptococcus equinus	1335	S	9148	4022	13170	0.00039
Streptococcus marmotae	1825069	S	9057	1397	10454	0.00031
Streptococcus ruminicola	2686210	S	8418	15107	23525	0.00070
Streptococcus tangpeifui	2709400	S	7760	226	7986	0.00024
Streptococcus dysgalactiae	1334	S	4089	6686	10775	0.00032
Streptococcus equi	1336	S	3483	190	3673	0.00011
Streptococcus halotolerans	1814128	S	6637	249	6886	0.00020
Streptococcus oralis	1303	S	5732	7281	13013	0.00038
Streptococcus agalactiae	1311	S	5326	63252	68578	0.00203
Streptococcus mutans	1309	S	5279	761	6040	0.00018
Streptococcus alactolyticus	29389	S	5038	6421	11459	0.00034
Streptococcus chenjunshii	2173853	S	4752	77	4829	0.00014
Streptococcus acidominimus	1326	S	4571	1066	5637	0.00017
Streptococcus sanguinis	1305	S	4512	1970	6482	0.00019
Streptococcus ratti	1341	S	4451	140	4591	0.00014
Streptococcus himalayensis	1888195	S	4374	446	4820	0.00014
Streptococcus cristatus	45634	S	4367	1158	5525	0.00016
Streptococcus urinalis	149016	S	4330	1300	5630	0.00017
Streptococcus pantholopis	1811193	S	4257	82	4339	0.00013
Streptococcus iniae	1346	S	4150	621	4771	0.00014
Streptococcus infantis	68892	S	3956	1604	5560	0.00016
Streptococcus porcinus	1340	S	3952	1058	5010	0.00015
Streptococcus canis	1329	S	3129	1475	4604	0.00014
Streptococcus pseudoporcinus	361101	S	2718	2388	5106	0.00015
Streptococcus pyogenes	1314	S	2458	2193	4651	0.00014
Streptococcus suis	1307	S	2456	1636	4092	0.00012
Streptococcus hillyeri	2282420	S	2097	105	2202	0.00007
Streptococcus parauberis	1348	S	1929	681	2610	0.00008
Streptococcus pluranimalium	82348	S	1540	896	2436	0.00007
Streptococcus didelphis	102886	S	1243	241	1484	0.00004
Streptococcus pseudopneumoniae	257758	S	1104	1642	2746	0.00008
Streptococcus parasuis	1501662	S	1091	785	1876	0.00006
Streptococcus halichoeri	254785	S	801	393	1194	0.00004
Streptococcus hyointestinalis	1337	S	766	52	818	0.00002
Streptococcus pneumoniae	1313	S	761	4737	5498	0.00016
Streptococcus mitis	28037	S	691	595	1286	0.00004
Streptococcus thermophilus	1308	S	704	408	1112	0.00003
Streptococcus pasteurianus	197614	S	447	4599	5046	0.00015
Streptococcus troglodytae	1111760	S	416	85	501	0.00001
Streptococcus suivaginalis	3028082	S	368	150	518	0.00002
Streptococcus salivarius	1304	S	286	467	753	0.00002
Streptococcus periodonticum	2490633	S	266	972	1238	0.00004
Streptococcus australis	113107	S	263	490	753	0.00002
Streptococcus gallolyticus	315405	S	219	754	973	0.00003
Streptococcus infantarius	102684	S	205	283	488	0.00001
Streptococcus iners	3028084	S	196	80	276	0.00001
Streptococcus oriscaviae	2781599	S	156	12	168	0.00000
Streptococcus dentalis	3098075	S	141	357	498	0.00001
Streptococcus vestibularis	1343	S	107	45	152	0.00000
Streptococcus lingualis	3098076	S	85	178	263	0.00001
Streptococcus merionis	400065	S	71	2	73	0.00000
Streptococcus parasanguinis	1318	S	61	44	105	0.00000
Streptococcus respiraculi	2021971	S	57	5	62	0.00000
Streptococcus ilei	1156431	S	50	103	153	0.00000
Streptococcus parapneumoniae	2993430	S	42	72	114	0.00000
Streptococcus ruminantium	1917441	S	39	108	147	0.00000
Streptococcus nidrosiense	3140788	S	30	14	44	0.00000
Streptococcus rubneri	1234680	S	24	34	58	0.00000
Streptococcus ferus	1345	S	21	1	22	0.00000
Streptococcus lactarius	684066	S	19	5	24	0.00000
Lactococcus lactis	1358	S	12142	28142	40284	0.00119
Lactococcus sp.	44273	S	4494	218369	222863	0.00659
Lactococcus sp. NH2-7C	2879149	S	4477	3531	8008	0.00024
Lactococcus taiwanensis	1151742	S	7865	1460	9325	0.00028
Lactococcus cremoris	1359	S	5884	6111	11995	0.00035
Lactococcus garvieae	1363	S	4116	1679	5795	0.00017
Lactococcus protaetiae	2592653	S	1770	130	1900	0.00006
Lactococcus allomyrinae	2419773	S	889	66	955	0.00003
Lactococcus formosensis	1281486	S	426	164	590	0.00002
Lactococcus petauri	1940789	S	187	747	934	0.00003
Pseudolactococcus raffinolactis	1366	S	8505	15253	23758	0.00070
Pseudolactococcus carnosus	2749961	S	184	2798	2982	0.00009
Pseudolactococcus paracarnosus	2749962	S	122	948	1070	0.00003
Pseudolactococcus piscium	1364	S	41	718	759	0.00002
Floricoccus penangensis	1859475	S	10119	621	10740	0.00032
Carnobacterium divergens	2748	S	37894	14370	52264	0.00155
Carnobacterium maltaromaticum	2751	S	33298	7407	40705	0.00120
Carnobacterium sp. TMP28	3397060	S	13183	1607	14790	0.00044
Carnobacterium sp. 17-4	208596	S	9570	1252	10822	0.00032
Carnobacterium sp. CS13	2800128	S	4460	6547	11007	0.00033
Carnobacterium jeotgali	545534	S	20899	14537	35436	0.00105
Carnobacterium inhibens	147709	S	20781	8887	29668	0.00088
Carnobacterium antarcticum	2126436	S	8162	11330	19492	0.00058
Carnobacterium viridans	174587	S	778	254	1032	0.00003
Dolosigranulum pigrum	29394	S	15165	16244	31409	0.00093
Dolosigranulum savutiense	3110288	S	1545	2581	4126	0.00012
Granulicatella elegans	137732	S	18242	43057	61299	0.00181
Granulicatella adiacens	46124	S	8875	1641	10516	0.00031
Jeotgalibaca ciconiae	2496265	S	8099	4354	12453	0.00037
Jeotgalibaca sp. MA1X17-3	2908211	S	5939	484	6423	0.00019
Jeotgalibaca sp. PTS2502	1903686	S	210	405	615	0.00002
Jeotgalibaca dankookensis	708126	S	4325	465	4790	0.00014
Jeotgalibaca porci	1868793	S	3006	3928	6934	0.00021
Jeotgalibaca arthritidis	1868794	S	1879	4109	5988	0.00018
Desemzia incerta	82801	S	16280	21285	37565	0.00111
Alkalibacterium sp. f15	3414029	S	5771	272	6043	0.00018
Alkalibacterium putridalgicola	426703	S	688	158	846	0.00003
Marinilactibacillus sp. 15R	1911586	S	6162	3514	9676	0.00029
Trichococcus flocculiformis	82803	S	254	450	704	0.00002
Trichococcus shcherbakoviae	2094020	S	57	96	153	0.00000
Alloiococcus sp. CFN-8	3416081	S	87	8	95	0.00000
Ignavigranum ruoffiae	89093	S	17340	1977	19317	0.00057
Aerococcus urinaeequi	51665	S	3879	3423	7302	0.00022
Aerococcus viridans	1377	S	2078	2586	4664	0.00014
Aerococcus urinae	1376	S	1492	2115	3607	0.00011
Aerococcus christensenii	87541	S	1298	510	1808	0.00005
Aerococcus urinaehominis	128944	S	490	26	516	0.00002
Aerococcus sanguinicola	119206	S	432	24	456	0.00001
Aerococcus mictus	2976810	S	164	390	554	0.00002
Aerococcus loyolae	2976809	S	66	39	105	0.00000
Aerococcus tenax	3078812	S	58	147	205	0.00001
Globicatella sanguinis	13076	S	5772	3319	9091	0.00027
Globicatella sulfidifaciens	136093	S	2955	4158	7113	0.00021
Globicatella sp. PHS-GS-PNBC-21-1553	2885764	S	237	261	498	0.00001
Tuanshanicoccus yangjingiae	2796928	S	9840	1346	11186	0.00033
Tuanshanicoccus lijuaniae	2774330	S	1437	67	1504	0.00004
Fundicoccus culcitae	2969821	S	6936	1087	8023	0.00024
Ruoffia tabacinasalis	87458	S	5516	3236	8752	0.00026
Abiotrophia defectiva	46125	S	4824	1474	6298	0.00019
Suicoccus acidiformans	2036206	S	786	295	1081	0.00003
Bacillus pseudomycoides	64104	S	18577	3059	21636	0.00064
Bacillus cereus	1396	S	8409	18979	27388	0.00081
Bacillus mycoides	1405	S	7850	5907	13757	0.00041
Bacillus wiedmannii	1890302	S	4460	4511	8971	0.00027
Bacillus thuringiensis	1428	S	4304	13420	17724	0.00052
Bacillus cytotoxicus	580165	S	4257	789	5046	0.00015
Bacillus tropicus	2026188	S	3496	7260	10756	0.00032
Bacillus manliponensis	574376	S	2729	531	3260	0.00010
Bacillus albus	2026189	S	2572	9560	12132	0.00036
Bacillus toyonensis	155322	S	935	900	1835	0.00005
Bacillus bombysepticus	658666	S	847	5337	6184	0.00018
Bacillus paranthracis	2026186	S	807	4674	5481	0.00016
Bacillus anthracis	1392	S	317	16170	16487	0.00049
Bacillus paramobilis	2817477	S	28	15	43	0.00000
Bacillus paramycoides	2026194	S	19	9	28	0.00000
Bacillus pacificus	2026187	S	12	12	24	0.00000
Bacillus sp. Y1	352858	S	7119	1441	8560	0.00025
Bacillus sp. T3	467262	S	5690	1425	7115	0.00021
Bacillus sp. FSL K6-1003	2954675	S	4370	5353	9723	0.00029
Bacillus sp. FSL R5-0443	2975302	S	4217	20397	24614	0.00073
Bacillus sp. DX3.1	3052091	S	3544	732	4276	0.00013
Bacillus sp. 1NLA3E	666686	S	2970	909	3879	0.00011
Bacillus sp. DTU_2020_1000418_1_SI_GHA_SEK_038	3077585	S	2660	912	3572	0.00011
Bacillus sp. AK128	2937821	S	2154	393	2547	0.00008
